 timedelta, ntokenstitle, ntokenscontent, nuniquetokens, nnonstopwords, nnonstopuniquetokens, numhrefs, numselfhrefs, numimgs, numvideos, averagetokenlength, numkeywords, datachannelislifestyle, datachannelisentertainment, datachannelisbus, datachannelissocmed, datachannelistech, datachannelisworld, kwminmin, kwmaxmin, kwavgmin, kwminmax, kwmaxmax, kwavgmax, kwminavg, kwmaxavg, kwavgavg, selfreferenceminshares, selfreferencemaxshares, selfreferenceavgsharess, weekdayismonday, weekdayistuesday, weekdayiswednesday, weekdayisthursday, weekdayisfriday, weekdayissaturday, weekdayissunday, isweekend, LDA00, LDA01, LDA02, LDA03, LDA04, globalsubjectivity, globalsentimentpolarity, globalratepositivewords, globalratenegativewords, ratepositivewords, ratenegativewords, avgpositivepolarity, minpositivepolarity, maxpositivepolarity, avgnegativepolarity, minnegativepolarity, maxnegativepolarity, titlesubjectivity, titlesentimentpolarity, abstitlesubjectivity, abstitlesentimentpolarity, shares
702,5,221,0.63679245,0.999999992,0.828124994,2,0,1,0,4.92760181,6,0,0,0,0,0,1,217,2200,700,0,69100,24500,0,2619.553571,1888.781844,0,0,0,0,1,0,0,0,0,0,0,0.033375944,0.033333575,0.866619488,0.03333621,0.033334784,0.454474229,0.050484007,0.031674208,0.027149321,0.538461538,0.461538462,0.289718615,0.1,0.5,-0.164814815,-0.25,-0.125,0,0,0.5,0,1900
702,12,786,0.458279845,0.999999998,0.642384105,10,0,1,0,4.736641221,9,0,0,1,0,0,0,217,2100,630.1428571,0,69100,14711.11111,0,2615.522727,1589.131609,0,0,0,0,1,0,0,0,0,0,0,0.802351762,0.130221132,0.022222758,0.022766515,0.022437834,0.439859167,0.191129055,0.066157761,0.01653944,0.8,0.2,0.409849525,0.0625,1,-0.1496337,-0.2,-0.05,0,0,0.5,0,544
702,9,264,0.716101692,0.999999994,0.809523805,3,2,0,21,4.431818182,8,0,0,0,0,0,0,217,3900,1181,0,69100,25662.5,0,3900,2224.538504,9700,22800,16250,0,1,0,0,0,0,0,0,0.025027872,0.025048925,0.025009667,0.899876128,0.025037408,0.528518519,-0.007908951,0.037878788,0.053030303,0.416666667,0.583333333,0.426,0.05,1,-0.314404762,-0.6,-0.1,0,0,0.5,0,1700
702,9,75,0.71999999,0.999999978,0.847826069,4,2,0,1,4.186666667,6,0,0,0,0,0,0,217,450,323.4,0,69100,37233.33333,0,2905.496504,2096.509672,952,952,952,0,1,0,0,0,0,0,0,0.033416435,0.22598248,0.203216869,0.504045017,0.033339199,0.653439153,0.452380952,0.04,0,1,0,0.452380952,0.357142857,0.5,0,0,0,0,0,0.5,0,1600
702,8,428,0.492822965,0.999999996,0.662499997,4,3,13,0,4.450934579,6,0,0,0,0,1,0,217,469,342.8333333,2900,69100,28983.33333,1578.5,2841.593923,2221.233714,1300,1300,1300,0,1,0,0,0,0,0,0,0.033556845,0.033370123,0.03333892,0.033530405,0.866203707,0.314601371,0.132733586,0.028037383,0.018691589,0.6,0.4,0.414339827,0.05,0.8,-0.109325397,-0.166666667,-0.071428571,0.047619048,0.00952381,0.452380952,0.00952381,1400
702,7,1065,0.429650613,0.999999998,0.603503184,6,6,20,1,4.394366197,8,0,0,0,0,1,0,217,689,383.875,3800,69100,33775,1649.724138,2905.496504,2340.192467,884,5500,3261.333333,0,1,0,0,0,0,0,0,0.025362059,0.025375338,0.025077639,0.146452172,0.777732792,0.406788607,0.104397872,0.048826291,0.021596244,0.693333333,0.306666667,0.35548514,0.033333333,1,-0.222584541,-0.666666667,-0.05,0.3,-0.5,0.2,0.5,1200
702,14,643,0.495283018,0.999999997,0.695890409,4,0,1,0,4.900466563,7,0,0,1,0,0,0,217,445,362.3333333,0,69100,21085.71429,0,2861.969697,1778.370551,0,0,0,0,1,0,0,0,0,0,0,0.742248085,0.171449887,0.028832828,0.028637587,0.028831613,0.434584166,0.185556111,0.049766719,0.01399689,0.780487805,0.219512195,0.38355993,0.05,1,-0.339814815,-0.7,-0.05,0.133333333,0.066666667,0.366666667,0.066666667,8700
702,10,555,0.585365853,0.999999997,0.789473682,16,11,0,11,4.342342342,9,0,0,0,0,0,0,217,475,334.75,0,69100,35711.11111,0,4449.3625,2546.693965,274,23500,4839.222222,0,1,0,0,0,0,0,0,0.022268121,0.167400252,0.022490349,0.660307512,0.127533766,0.537111111,0.083404762,0.045045045,0.032432432,0.581395349,0.418604651,0.462,0.2,1,-0.40026455,-1,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,527
702,8,120,0.733333327,0.999999986,0.788732383,3,1,0,0,4.625,5,0,0,0,0,1,0,217,400,295.75,0,69100,37200,0,3907.544118,2348.913542,3700,3700,3700,0,1,0,0,0,0,0,0,0.040069291,0.040135693,0.040416895,0.040006138,0.839371983,0.643703704,0.228888889,0.091666667,0.008333333,0.916666667,0.083333333,0.425757576,0.25,0.6,-0.5,-0.5,-0.5,0.6,0.4,0.1,0.4,1800
702,11,1006,0.406504065,0.999999998,0.58392857,8,1,1,1,4.359840954,10,0,0,0,1,0,0,217,4600,1088.444444,0,69100,15590,0,4600,2493.88538,0,0,0,0,1,0,0,0,0,0,0,0.020322332,0.020052885,0.02013936,0.020019479,0.919465945,0.429863946,0.194338043,0.053677932,0.024850895,0.683544304,0.316455696,0.424162257,0.1,1,-0.158,-0.5,-0.025,0.3,0.2,0.2,0.2,828
702,11,357,0.581920902,0.999999995,0.727699527,4,3,1,0,4.543417367,4,0,1,0,0,0,0,217,400,316.25,25200,69100,58125,2479.530075,4449.3625,3425.71882,3900,3900,3900,0,1,0,0,0,0,0,0,0.050000011,0.799821296,0.050000412,0.050178269,0.050000011,0.415668998,0.086409091,0.028011204,0.011204482,0.714285714,0.285714286,0.287272727,0.1,0.5,-0.178125,-0.2,-0.125,0.5,0.5,0,0.5,6000
702,11,142,0.733812944,0.999999988,0.902439013,4,1,0,1,3.971830986,6,0,0,0,0,0,0,217,701,404.5,559,69100,33493.16667,559,2905.496504,2117.634672,559,559,559,0,1,0,0,0,0,0,0,0.033386466,0.033427227,0.033351725,0.866447669,0.033386913,0.492307692,0.405128205,0.105633803,0.007042254,0.9375,0.0625,0.416222222,0.1,1,-0.166666667,-0.166666667,-0.166666667,0.7,0.4,0.2,0.4,1100
702,8,268,0.582677163,0.999999994,0.660377354,17,2,13,0,4.395522388,6,0,0,0,0,0,0,217,900,503.6666667,4400,69100,22966.66667,2052.307692,3021.083333,2462.279868,1300,1300,1300,0,1,0,0,0,0,0,0,0.033333361,0.033344157,0.033333347,0.866655749,0.033333386,0.485762386,-0.024813612,0.014925373,0.018656716,0.444444444,0.555555556,0.534090909,0.136363636,1,-0.486825397,-1,-0.1,0.277272727,0.068181818,0.222727273,0.068181818,2400
702,10,804,0.479297365,0.999999998,0.656964656,7,0,1,0,4.769900498,7,1,0,0,0,0,0,217,1100,566.8333333,0,69100,22614.28571,0,3531.934783,2087.0913,0,0,0,0,1,0,0,0,0,0,0,0.028671461,0.028744228,0.028669543,0.302033325,0.611881443,0.475785412,0.206513348,0.049751244,0.016169154,0.754716981,0.245283019,0.439438582,0.0625,1,-0.166239316,-0.3,-0.1,0.642857143,0.214285714,0.142857143,0.214285714,1100
702,9,248,0.441964284,0.999999993,0.52205882,3,0,1,0,4.665322581,3,0,0,1,0,0,0,217,354,285.5,0,69100,28600,0,2529.453293,1497.339798,0,0,0,0,1,0,0,0,0,0,0,0.733332849,0.066666899,0.066666779,0.066666738,0.066666735,0.262950938,-0.017556518,0.016129032,0.028225806,0.363636364,0.636363636,0.275162338,0.136363636,0.5,-0.202380952,-0.5,-0.1,0,0,0.5,0,3300
702,8,489,0.507157463,0.999999997,0.660130717,4,1,1,0,5.486707566,4,0,0,0,0,0,1,217,386,300.75,1200,69100,33675,766.3333333,2529.453293,1845.078376,386,386,386,0,1,0,0,0,0,0,0,0.050000165,0.050000047,0.799996158,0.050000145,0.050003485,0.480691531,0.113908314,0.038854806,0.008179959,0.826086957,0.173913043,0.300127592,0.05,1,-0.2,-0.333333333,-0.075,0,0,0.5,0,401
702,8,932,0.489819004,0.999999998,0.665480426,23,3,20,0,4.394849785,8,1,0,0,0,0,0,217,11900,1859.125,11900,69100,29650,2529.453293,11900,4415.99939,2000,2000,2000,0,1,0,0,0,0,0,0,0.025480529,0.025051398,0.025020344,0.563374184,0.361073545,0.521042053,0.20297619,0.048283262,0.017167382,0.737704918,0.262295082,0.41510582,0.1,1,-0.167224702,-0.5,-0.05,1,0.25,0.5,0.25,456
702,11,166,0.668674695,0.99999999,0.770833325,7,3,1,1,4.945783133,5,0,0,1,0,0,0,217,441,360,0,69100,26540,0,3721.322581,2144.514737,965,965,965,0,1,0,0,0,0,0,0,0.839943967,0.040008152,0.040027497,0.040017856,0.040002528,0.397222222,0.105555556,0.024096386,0.006024096,0.8,0.2,0.416666667,0.166666667,0.5,-0.4,-0.4,-0.4,0,0,0.5,0,3300
702,11,484,0.494692143,0.999999996,0.681274898,3,2,1,0,4.247933884,4,0,0,0,1,0,0,217,1700,713,2400,69100,38400,2050,3884.413333,3046.297302,9800,9800,9800,0,1,0,0,0,0,0,0,0.799657614,0.050008198,0.050140129,0.050137479,0.050056581,0.397843515,0.17203383,0.059917355,0.020661157,0.743589744,0.256410256,0.365703836,0.033333333,0.7,-0.227222222,-0.4,-0.1,0.25,0.25,0.25,0.25,2800
702,14,170,0.707317069,0.999999991,0.794871788,6,2,1,0,4.570588235,5,0,0,1,0,0,0,217,444,364.75,0,69100,23800,0,2892.708333,2000.050091,1600,1600,1600,0,1,0,0,0,0,0,0,0.839998108,0.040000878,0.04000036,0.040000382,0.040000272,0.555227273,0.147651515,0.058823529,0.029411765,0.666666667,0.333333333,0.50030303,0.136363636,1,-0.41,-0.8,-0.2,0.666666667,0.333333333,0.166666667,0.333333333,4200
702,11,456,0.549107142,0.999999996,0.73431734,5,2,1,0,4.791666667,6,0,0,0,0,1,0,217,1900,608,12100,69100,33266.66667,2288.115702,5050,3236.685323,1700,1700,1700,0,1,0,0,0,0,0,0,0.033551586,0.033410611,0.033483914,0.033333515,0.866220373,0.472605364,0.204885057,0.035087719,0.010964912,0.761904762,0.238095238,0.446354167,0.1,0.7,-0.24,-0.5,-0.05,0,0,0.5,0,2300
702,9,268,0.651685391,0.999999994,0.803797463,7,0,25,0,4.447761194,10,0,0,0,0,0,1,217,560,427.2857143,0,69100,19790,0,3551.346939,2012.922709,0,0,0,0,1,0,0,0,0,0,0,0.020161681,0.222781309,0.21484303,0.142453992,0.399759988,0.53907496,0.245494418,0.063432836,0.003731343,0.944444444,0.055555556,0.378787879,0.033333333,1,-0.7,-0.7,-0.7,0.677272727,0.418181818,0.177272727,0.418181818,2500
702,11,625,0.491199999,0.999999997,0.647668392,6,1,1,0,5.0432,4,0,0,0,0,0,1,217,849,416.5,1600,69100,33775,1224.5,2529.453293,1959.620043,6900,6900,6900,0,1,0,0,0,0,0,0,0.050000234,0.050000113,0.799995035,0.050000216,0.050004402,0.329487734,0.081973304,0.024,0.0144,0.625,0.375,0.425281385,0.136363636,0.8,-0.208950617,-0.5,-0.05,0,0,0.5,0,583
702,10,285,0.683098589,0.999999995,0.793969845,4,3,1,6,4.631578947,7,0,1,0,0,0,0,217,1500,587.75,0,69100,34571.42857,0,14625,3202.916623,1500,1500,1500,0,1,0,0,0,0,0,0,0.028571945,0.029181849,0.028572055,0.88510254,0.028571611,0.352097902,0.304079254,0.070175439,0.014035088,0.833333333,0.166666667,0.421969697,0.033333333,1,-0.133333333,-0.166666667,-0.1,0.4,0.8,0.1,0.8,2100
702,11,584,0.59435626,0.999999997,0.777777776,15,2,0,11,4.577054795,7,0,0,0,0,0,0,217,340,298.6,0,69100,28628.57143,0,2905.496504,1690.222576,1200,1200,1200,0,1,0,0,0,0,0,0,0.028660686,0.02866775,0.257727675,0.656330023,0.028613866,0.614008942,0.166014655,0.063356164,0.011986301,0.840909091,0.159090909,0.375884521,0.05,1,-0.360119048,-0.625,-0.125,0.75,0.32,0.25,0.32,482
702,10,357,0.556179774,0.999999995,0.768041233,4,3,1,1,4.336134454,8,0,0,0,0,1,0,217,483,339.25,11400,69100,29500,1768.671429,2841.593923,2270.528745,9200,9200,9200,0,1,0,0,0,0,0,0,0.419208702,0.025001102,0.025006066,0.02500017,0.505783959,0.390425943,0.176234926,0.042016807,0.011204482,0.789473684,0.210526316,0.361471861,0.033333333,1,-0.121875,-0.1875,-0.05,0.066666667,0.033333333,0.433333333,0.033333333,857
702,9,171,0.717647055,0.99999999,0.894230761,3,0,1,0,4.929824561,6,0,0,0,0,0,1,217,428,332.75,0,69100,23150,0,2619.553571,1537.998539,0,0,0,0,1,0,0,0,0,0,0,0.033337327,0.03333403,0.521216427,0.033333775,0.378778441,0.470075758,-0.059706439,0.046783626,0.023391813,0.666666667,0.333333333,0.312729978,0.033333333,0.5,-0.65,-0.8,-0.2,0.833333333,0.433333333,0.333333333,0.433333333,2000
702,8,2113,0.333813641,0.999999999,0.549909255,21,5,6,1,4.255087553,8,0,1,0,0,0,0,217,483,323.125,11400,69100,41375,2166.714286,3113.428571,2580.660509,1300,1300,1300,0,1,0,0,0,0,0,0,0.02520367,0.026380783,0.025018144,0.287476308,0.635921095,0.473422042,0.172460909,0.051112163,0.015144345,0.771428571,0.228571429,0.410219256,0.033333333,1,-0.2921875,-1,-0.125,0,0,0.5,0,4600
702,6,465,0.593886462,0.999999996,0.767025087,11,0,1,0,4.905376344,7,0,0,0,0,0,1,217,560,375.8,0,69100,22100,0,3551.346939,1783.748166,0,0,0,0,1,0,0,0,0,0,0,0.028674702,0.294284481,0.485883719,0.028656767,0.162500331,0.517184035,0.15109017,0.043010753,0.017204301,0.714285714,0.285714286,0.392651515,0.1,0.8,-0.194791667,-0.4,-0.083333333,0.4,0.1,0.1,0.1,1100
702,9,650,0.513513513,0.999999997,0.658163264,11,6,1,0,4.624615385,6,0,1,0,0,0,0,217,380,309.8333333,5000,69100,32366.66667,1387.75,2529.453293,2120.403173,1100,1600,1333.333333,0,1,0,0,0,0,0,0,0.365197141,0.351427582,0.2156419,0.034399944,0.033333434,0.45718254,0.090335775,0.047692308,0.02,0.704545455,0.295454545,0.361635945,0.033333333,0.8,-0.246581197,-0.7,-0.05,0.666666667,0.333333333,0.166666667,0.333333333,571
702,10,671,0.480974124,0.999999997,0.672972971,8,0,1,0,4.639344262,5,0,0,1,0,0,0,217,560,422.5,0,69100,20571.8,0,3551.346939,1720.473267,0,0,0,0,1,0,0,0,0,0,0,0.460487925,0.040016369,0.040000792,0.040005515,0.419489399,0.399537789,0.088195572,0.04023845,0.022354694,0.642857143,0.357142857,0.34667308,0.1,0.6,-0.220740741,-0.5,-0.1,0,0,0.5,0,419
702,9,923,0.503296703,0.999999998,0.747534515,25,0,1,0,4.594799567,5,0,0,0,1,0,0,217,1100,555.25,0,69100,28540,0,3884.413333,2325.733147,0,0,0,0,1,0,0,0,0,0,0,0.041684161,0.04000663,0.040316899,0.837991476,0.040000834,0.493581301,0.181534018,0.053087757,0.024918743,0.680555556,0.319444444,0.476444253,0.0625,1,-0.256375086,-0.7,-0.05,0,0,0.5,0,7100
702,9,458,0.467248907,0.999999996,0.629921257,5,3,1,0,4.434497817,3,0,0,0,1,0,0,217,1100,608,4900,69100,41966.66667,2529.453293,3884.413333,3090.336495,0,0,0,0,1,0,0,0,0,0,0,0.730480319,0.066680183,0.067302785,0.068867753,0.06666896,0.452434245,0.221557294,0.056768559,0.008733624,0.866666667,0.133333333,0.403758741,0.136363636,0.85,-0.137301587,-0.166666667,-0.071428571,0.775,0.175,0.275,0.175,4300
702,6,1124,0.518687329,0.999999999,0.708450703,24,17,12,1,4.78202847,6,0,0,0,0,0,0,217,414,313.5,11500,69100,39616.66667,2529.386973,3190.14,2817.921895,555,42500,5817.125,0,1,0,0,0,0,0,0,0.033386071,0.033426988,0.033351481,0.866498452,0.033337009,0.575069444,0.123368056,0.044483986,0.024021352,0.649350649,0.350649351,0.515833333,0.1,1,-0.373971193,-1,-0.05,0.9,0.6,0.4,0.6,2100
702,8,256,0.6064257,0.999999994,0.74213836,6,4,1,0,4.703125,5,0,0,0,0,1,0,217,676,382.4,6800,69100,34340,1581.25,2844.277778,2416.938139,1100,3200,2150,0,1,0,0,0,0,0,0,0.040073595,0.040000818,0.040016003,0.040000087,0.839909498,0.452304293,0.147253788,0.046875,0.015625,0.75,0.25,0.346590909,0.1,0.5,-0.15625,-0.166666667,-0.125,0,0,0.5,0,2200
702,13,264,0.639534881,0.999999994,0.769230765,5,2,1,0,4.549242424,5,0,1,0,0,0,0,217,340,283.6666667,0,69100,38020,0,2786.43299,1559.083272,0,0,0,0,1,0,0,0,0,0,0,0.040003821,0.639210352,0.238147322,0.042636113,0.040002393,0.263253968,0.079047619,0.034090909,0.026515152,0.5625,0.4375,0.377777778,0.1,0.5,-0.146938776,-0.6,-0.071428571,0.222943723,0.021645022,0.277056277,0.021645022,1100
702,10,659,0.357142857,0.999999998,0.377319587,44,40,31,1,5.010622155,7,0,1,0,0,0,0,217,537,384.8333333,0,69100,37742.85714,0,4543.8,2583.936138,518,6100,2731.142857,0,1,0,0,0,0,0,0,0.029249736,0.02909505,0.028695821,0.884385365,0.028574028,0.428140332,0.247404401,0.036418816,0.004552352,0.888888889,0.111111111,0.374458874,0.1,0.9,-0.183531746,-0.3125,-0.071428571,0,0,0.5,0,4300
702,13,122,0.702479333,0.999999986,0.855072451,5,2,0,0,4.81147541,10,0,0,0,0,1,0,217,423,324.375,0,69100,24450,0,3113.428571,1836.353273,1700,1900,1800,0,1,0,0,0,0,0,0,0.287525352,0.020072471,0.020111046,0.020153516,0.652137616,0.492424242,0.241666667,0.057377049,0.008196721,0.875,0.125,0.427380952,0.166666667,0.8,-0.166666667,-0.166666667,-0.166666667,0.414772727,0.005681818,0.085227273,0.005681818,914
702,12,750,0.546195651,0.999999998,0.752808987,16,0,1,0,4.629333333,7,0,0,0,0,0,1,217,386,322.25,0,69100,20957.14286,0,2619.553571,1260.170826,0,0,0,0,1,0,0,0,0,0,0,0.246192702,0.117394206,0.579247071,0.028582393,0.028583627,0.386380286,-0.000593851,0.048,0.021333333,0.692307692,0.307692308,0.241621573,0.033333333,0.6,-0.445833333,-1,-0.1,0,0,0.5,0,1300
702,8,348,0.497126435,0.999999996,0.570815448,13,2,10,0,4.362068966,8,0,0,0,0,0,0,217,507,371.4,0,69100,19625,0,3379.350365,1597.32461,60300,60300,60300,0,1,0,0,0,0,0,0,0.205905812,0.137062281,0.025004399,0.606909376,0.025118131,0.570462348,-0.103684939,0.034482759,0.068965517,0.333333333,0.666666667,0.399642857,0.1,1,-0.377256944,-1,-0.2,0.6875,-0.3125,0.1875,0.3125,1700
702,10,107,0.799999992,0.999999984,0.921874986,4,2,0,1,4.560747664,8,0,0,0,0,0,0,217,380,314.375,5000,69100,31775,1387.75,2905.496504,2301.217963,0,0,0,0,1,0,0,0,0,0,0,0.19595896,0.025251511,0.158853751,0.594932922,0.025002856,0.45959596,0.307070707,0.074766355,0.018691589,0.8,0.2,0.483333333,0.2,0.8,-0.477777778,-0.8,-0.155555556,0.666666667,0.333333333,0.166666667,0.333333333,1500
702,12,3137,0.266514061,0.999999999,0.421052631,12,12,21,0,4.211985974,9,0,0,0,0,1,0,217,1900,573.5714286,0,69100,23133.33333,0,3525.882353,1938.903393,1100,3700,2883.333333,0,1,0,0,0,0,0,0,0.022257979,0.022286935,0.022222607,0.022222358,0.911010121,0.450966679,0.171343295,0.050366592,0.013707364,0.786069652,0.213930348,0.379029673,0.05,1,-0.204932632,-0.6,-0.025,1,0.333333333,0.5,0.333333333,1800
702,7,70,0.799999989,0.999999974,0.871794849,2,0,0,0,4.728571429,6,0,0,0,0,0,0,217,450,323.6,0,69100,30716.66667,0,2905.496504,2081.828856,0,0,0,0,1,0,0,0,0,0,0,0.03343434,0.665733045,0.033367972,0.234124302,0.033340341,0.478571429,0.276785714,0.085714286,0.014285714,0.857142857,0.142857143,0.385714286,0.214285714,0.7,-0.1,-0.1,-0.1,0.5,0.25,0,0.25,2500
702,11,347,0.54711246,0.999999996,0.622317594,18,2,1,1,4.328530259,5,0,0,0,0,0,0,217,423,327.8,9700,69100,28680,1716.57732,2529.453293,2300.904978,0,0,0,0,1,0,0,0,0,0,0,0.041557533,0.040639941,0.040265041,0.837535003,0.040002482,0.356349206,0.124541171,0.034582133,0.011527378,0.75,0.25,0.383333333,0.033333333,1,-0.371875,-1,-0.1,0.1,0,0.4,0,1500
702,9,608,0.496503496,0.999999997,0.601010099,45,3,1,0,4.608552632,8,0,1,0,0,0,0,217,405,319.5,0,69100,27887.5,0,2529.453293,1756.220091,2000,3900,2950,0,1,0,0,0,0,0,0,0.541929171,0.026510086,0.157065486,0.249297603,0.025197654,0.413535354,0.238138528,0.052631579,0.003289474,0.941176471,0.058823529,0.309455492,0.033333333,1,-0.15,-0.2,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,1300
702,12,162,0.677018629,0.999999991,0.801886785,3,0,0,2,5.055555556,7,0,0,0,0,0,1,217,482,342.5,0,69100,30857.14286,0,2905.496504,1883.53002,0,0,0,0,1,0,0,0,0,0,0,0.02879288,0.253254382,0.659919923,0.02944486,0.028587955,0.37483165,0.142171717,0.074074074,0.024691358,0.75,0.25,0.238257576,0.05,0.6,-0.075,-0.1,-0.05,0.366666667,-0.2,0.133333333,0.2,1900
702,10,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,217,1600,677.1111111,0,69100,20100,0,6125,3015.820633,0,0,0,0,1,0,0,0,0,0,0,0.354708571,0.020315943,0.020020854,0.021010646,0.583943986,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619,-0.119047619,0.30952381,0.119047619,2000
702,10,455,0.491071427,0.999999996,0.655172411,7,3,11,0,4.551648352,5,0,1,0,0,0,0,217,368,305.25,0,69100,30560,0,2529.453293,1760.441912,1000,1600,1300,0,1,0,0,0,0,0,0,0.040000316,0.639888381,0.040000586,0.040144505,0.239966213,0.524085082,0.198033217,0.030769231,0.010989011,0.736842105,0.263157895,0.474025974,0.1,1,-0.2575,-0.5,-0.1,0.3,1,0.2,1,502
702,10,165,0.5030303,0.999999992,0.520325199,13,2,11,1,5.109090909,7,0,0,0,0,0,0,217,473,366.6666667,0,69100,27728.57143,0,3662.3,2433.539934,0,0,0,0,1,0,0,0,0,0,0,0.028629918,0.028602777,0.028577124,0.885193212,0.028996968,0.792857143,0.160714286,0.024242424,0.012121212,0.666666667,0.333333333,0.5375,0.35,0.8,-0.6125,-0.625,-0.6,0.4,0.1,0.1,0.1,823
702,11,435,0.572104018,0.999999996,0.687022898,13,1,11,0,4.413793103,7,0,0,0,0,0,0,217,751,407,0,69100,24657.14286,0,3379.350365,2182.813642,2000,2000,2000,0,1,0,0,0,0,0,0,0.028630189,0.028607212,0.028682007,0.884974336,0.029106256,0.613657407,0.340029762,0.07816092,0.016091954,0.829268293,0.170731707,0.49877451,0.033333333,1,-0.401785714,-1,-0.15,1,-0.6,0.5,0.6,8200
702,11,184,0.687499996,0.999999991,0.86792452,11,9,1,0,4.668478261,4,0,0,1,0,0,0,217,992,490.75,3600,69100,25950,1768.671429,2529.453293,2156.506039,1300,6400,3312.5,0,1,0,0,0,0,0,0,0.799974017,0.050000271,0.050008491,0.05000715,0.050010071,0.325160698,-0.08204775,0.02173913,0.027173913,0.444444444,0.555555556,0.125757576,0.1,0.166666667,-0.261111111,-0.5,-0.05,0.5,0.5,0,0.5,761
702,15,111,0.722222216,0.999999984,0.88709676,5,3,0,0,4.315315315,8,0,0,0,0,1,0,217,386,295.1666667,0,69100,32375,0,2841.593923,1919.450942,1000,3100,2050,0,1,0,0,0,0,0,0,0.025033399,0.025064858,0.276188983,0.025002931,0.64870983,0.44,0.34,0.045045045,0.009009009,0.833333333,0.166666667,0.35,0.05,0.6,-0.155555556,-0.155555556,-0.155555556,0,0,0.5,0,1700
702,15,109,0.706422012,0.999999984,0.868852445,1,0,0,1,4.357798165,6,0,0,0,0,0,0,217,340,291.75,0,69100,33033.33333,0,2905.496504,1782.718006,0,0,0,0,1,0,0,0,0,0,0,0.387204963,0.03350057,0.033371397,0.512576145,0.033346925,0.414935065,0.198051948,0.036697248,0,1,0,0.346590909,0.136363636,0.7,0,0,0,0.434848485,0.278787879,0.065151515,0.278787879,1500
702,6,204,0.632352938,0.999999992,0.729323303,4,0,1,0,4.578431373,5,0,0,1,0,0,0,217,2100,681.2,2100,69100,31300,1962.566102,5308.315789,2881.913378,0,0,0,0,1,0,0,0,0,0,0,0.64977864,0.040671454,0.040051286,0.229498542,0.040000078,0.501851852,-0.19537037,0.014705882,0.014705882,0.5,0.5,0.147222222,0.033333333,0.375,-0.733333333,-0.8,-0.7,1,0,0.5,0,889
702,10,312,0.733333331,0.999999995,0.867924524,30,4,1,1,4.759615385,7,0,1,0,0,0,0,217,1500,500.1428571,33100,69100,54128.57143,2479.530075,14625,4960.93915,706,51900,26303,0,1,0,0,0,0,0,0,0.030027257,0.029357983,0.028732753,0.882880925,0.029001082,0.472730159,0.354206349,0.051282051,0.009615385,0.842105263,0.157894737,0.6171875,0.1,1,-0.33994709,-0.714285714,-0.15,0.5,0.5,0,0.5,701
702,12,257,0.525423727,0.999999993,0.655172409,5,2,1,0,4.505836576,5,0,0,1,0,0,0,217,354,304.3333333,0,69100,25000,0,2529.453293,1356.02702,476,476,476,0,1,0,0,0,0,0,0,0.240193218,0.040315512,0.040000766,0.040000319,0.639490184,0.330555556,0.055555556,0.007782101,0.007782101,0.5,0.5,0.4,0.3,0.5,-0.15,-0.2,-0.1,0.2375,0.15,0.2625,0.15,1600
702,14,606,0.473244146,0.999999997,0.657738093,5,3,1,1,4.666666667,6,0,0,1,0,0,0,217,933,539.5,2000,69100,17716.66667,1158.833333,2529.453293,1670.98736,782,782,782,0,1,0,0,0,0,0,0,0.711813585,0.188184648,0.033334045,0.0333339,0.033333823,0.347195767,0.100251323,0.03630363,0.00990099,0.785714286,0.214285714,0.250514069,0.033333333,0.6,-0.166666667,-0.25,-0.1,0,0,0.5,0,1800
702,11,705,0.482065996,0.999999998,0.657276994,10,0,1,0,4.937588652,8,0,0,0,0,0,1,217,428,356.625,3000,69100,21562.5,1607.4,3162.916667,2231.350398,0,0,0,0,1,0,0,0,0,0,0,0.02500021,0.025000096,0.899988203,0.025000047,0.025011444,0.413371012,0.13163961,0.041134752,0.014184397,0.743589744,0.256410256,0.309366697,0.05,0.8,-0.171309524,-0.6,-0.05,0.125,0,0.375,0,529
702,10,263,0.583011581,0.999999994,0.670391058,14,2,11,0,4.730038023,7,0,0,0,0,0,0,217,473,377.1666667,0,69100,23214.28571,0,3662.3,2321.962741,1600,1600,1600,0,1,0,0,0,0,0,0,0.029646007,0.120597644,0.029055082,0.594470324,0.226230944,0.448686869,0.033661616,0.022813688,0.019011407,0.545454545,0.454545455,0.268181818,0.1,0.6,-0.220833333,-0.5,-0.1,0.65,0.175,0.15,0.175,821
702,7,294,0.591836733,0.999999994,0.781249995,2,0,1,0,4.469387755,8,1,0,0,0,0,0,217,701,381,0,69100,22087.5,0,2755.928105,1465.867439,0,0,0,0,1,0,0,0,0,0,0,0.158827322,0.149845321,0.025001,0.025580949,0.640745409,0.331149733,0.246501783,0.047619048,0.003401361,0.933333333,0.066666667,0.277002165,0.1,0.8,-0.5,-0.5,-0.5,0,0,0.5,0,9100
